Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	diversification	extant_mrca	extinction_rate	speciation_rate	turnover
9738	0	-5875.676	-5864.052	-11.62387	1.843144	-0.1407314	1.843421	0.1452816	0.004550189	31.9287
9739	1	-5875.386	-5863.65	-11.7368	1.845119	-0.0227944	1.865901	0.08904628	0.06625188	1.344057
9740	0	-5877.617	-5862.522	-15.09538	1.843144	0.5671604	1.84683	0.0288653	0.5960257	0.04842963
9741	1	-5876.781	-5863.603	-13.17813	1.845119	0.1259744	1.856427	0.116858	0.2428324	0.4812289
9742	0	-5874.487	-5860.082	-14.4047	1.843144	-0.2045402	1.845555	0.3640927	0.1595525	2.281961
9743	1	-5874.235	-5861.661	-12.57443	1.845119	-0.2133367	1.860691	0.2459442	0.03260748	7.542569
9744	0	-5875.166	-5863.629	-11.53747	1.843144	0.05560106	1.853788	0.0381452	0.09374626	0.4068983
9745	1	-5875.447	-5863.388	-12.05925	1.845119	-0.1273065	1.854847	0.1671024	0.03979586	4.198989
9746	0	-5875.372	-5861.489	-13.8823	1.843144	0.4387847	1.844925	0.01369875	0.4524834	0.03027459
9747	1	-5875.61	-5862.783	-12.82704	1.845119	0.03564352	1.874933	0.1345278	0.1701713	0.7905433
9748	0	-5873.766	-5861.922	-11.84365	1.843144	0.1048829	1.866641	0.03298018	0.1378631	0.2392242
9749	1	-5873.073	-5861.55	-11.5227	1.845119	-0.03983105	1.863217	0.08276451	0.04293346	1.927739
9750	0	-5874.998	-5861.577	-13.421	1.843144	0.1006967	1.856008	0.1450119	0.2457086	0.5901783
9751	1	-5872.532	-5861.08	-11.45159	1.845119	0.04332443	1.849852	0.03890709	0.08223152	0.4731408
9752	0	-5872.449	-5860.419	-12.03081	1.843144	0.04012056	1.848766	0.08152604	0.1216466	0.6701876
9753	1	-5874.321	-5861.951	-12.36989	1.845119	-0.01741129	1.86083	0.1320178	0.1146065	1.151922
9754	0	-5872.125	-5860.136	-11.98894	1.843144	0.0598839	1.844238	0.06950386	0.1293878	0.5371749
9755	1	-5873.971	-5863.064	-10.90704	1.845119	-0.02165421	1.851016	0.03095794	0.009303725	3.327478
9756	0	-5873.341	-5862.183	-11.1585	1.843144	0.01372129	1.845258	0.03307413	0.04679543	0.7067813
9757	1	-5874.317	-5861.373	-12.94446	1.841994	0.0391797	1.85048	0.1449194	0.1840991	0.7871814
9758	0	-5872.455	-5860.198	-12.2566	1.843144	0.1296007	1.845086	0.05366347	0.1832642	0.2928202
9759	1	-5874.061	-5862.186	-11.87444	1.841994	0.1291607	1.867203	0.02356913	0.1527298	0.1543192
9760	0	-5872.063	-5860.327	-11.73593	1.843144	0.1358502	1.843345	0.0147135	0.1505637	0.09772276
9761	1	-5872.455	-5860.833	-11.62257	1.841994	-0.09228367	1.857461	0.1176171	0.02533339	4.642768
9762	0	-5871.381	-5859.765	-11.61662	1.843144	-0.06188847	1.844099	0.1043462	0.04245774	2.457649
9763	1	-5873.314	-5860.246	-13.0683	1.841994	-0.02487626	1.842291	0.186156	0.1612798	1.154243
9764	0	-5872.817	-5859.822	-12.99463	1.840975	0.2373428	1.843746	0.05165103	0.2889939	0.1787271
9765	1	-5871.568	-5860.325	-11.24344	1.841994	-0.09253944	1.84562	0.09288982	0.0003503814	265.1106
9766	0	-5872.342	-5860.936	-11.40552	1.840975	0.08562772	1.849629	0.0144375	0.1000652	0.1442809
9767	1	-5875.382	-5861.895	-13.48713	1.841994	-0.2908278	1.848262	0.3493213	0.05849357	5.971961
9768	0	-5876.223	-5863.895	-12.32755	1.840975	-0.1086854	1.863106	0.174468	0.06578262	2.652189
9769	1	-5870.417	-5858.858	-11.55884	1.841994	-0.04350776	1.843974	0.09118664	0.04767888	1.912516
9770	0	-5874.967	-5859.717	-15.2498	1.840975	0.5456402	1.842353	0.04889641	0.5945366	0.08224289
9771	1	-5874.714	-5861.958	-12.7564	1.841994	-0.0515543	1.851319	0.1773855	0.1258312	1.40971
9772	0	-5875.503	-5863.346	-12.15743	1.840975	0.03800406	1.856449	0.09006451	0.1280686	0.7032522
9773	1	-5873.518	-5861.582	-11.93679	1.841994	0.1856338	1.842855	0.005283981	0.1909178	0.02767673
9774	0	-5878.027	-5866.3	-11.72683	1.840975	-0.1114456	1.880596	0.1300501	0.01860447	6.990259
9775	1	-5874.253	-5859.994	-14.25881	1.841994	-0.3237451	1.842384	0.4172731	0.09352801	4.461478
9776	0	-5877.705	-5863.712	-13.99238	1.840975	-0.2800572	1.864611	0.3735247	0.09346758	3.996303
9777	1	-5870.673	-5859.732	-10.9406	1.841994	-0.03569878	1.845063	0.04190359	0.006204809	6.753405
9778	0	-5876.244	-5862.818	-13.42585	1.840975	-0.3976028	1.863886	0.3982709	0.0006681501	596.08
9779	1	-5874.149	-5861.256	-12.89385	1.841994	-0.3294131	1.843561	0.3310074	0.001594382	207.6086
9780	0	-5880.712	-5865.69	-15.02167	1.841184	0.4087764	1.844622	0.1003205	0.5090969	0.1970558
9781	1	-5875.401	-5863.017	-12.38433	1.841994	0.1385682	1.868963	0.05432752	0.1928957	0.2816419
9782	0	-5873.263	-5860.575	-12.68786	1.841184	0.01733711	1.847171	0.138311	0.1556481	0.8886134
9783	1	-5873.095	-5861.428	-11.6672	1.841994	-0.12023	1.84724	0.1374044	0.01717438	8.000546
9784	0	-5875.627	-5864.447	-11.17979	1.841184	-0.04849521	1.873512	0.05963984	0.01114463	5.35144
9785	1	-5874.067	-5860.303	-13.76392	1.841994	0.02123901	1.844266	0.2094823	0.2307214	0.9079452
9786	0	-5872.187	-5859.985	-12.20188	1.841184	0.1220597	1.841618	0.05442335	0.1764831	0.3083772
9787	1	-5874.549	-5862.89	-11.65915	1.841994	0.1182023	1.850911	0.01675903	0.1349613	0.1241765
9788	0	-5871.727	-5860.371	-11.35569	1.841184	0.05624181	1.850927	0.02507725	0.08131906	0.3083809
9789	1	-5877.997	-5862.365	-15.63256	1.842455	-0.3516407	1.851985	0.517947	0.1663063	3.114416
9790	0	-5873.991	-5861.168	-12.82298	1.841184	0.02934317	1.848097	0.1412823	0.1706255	0.8280259
9791	1	-5875.157	-5862.448	-12.70928	1.842455	0.2962767	1.849386	0.004283159	0.3005599	0.0142506
9792	0	-5872.303	-5861.435	-10.86827	1.841184	0.0198121	1.857112	0.005825422	0.02563752	0.2272225
9793	1	-5874.813	-5861.001	-13.81239	1.842455	0.06157905	1.850451	0.1915761	0.2531552	0.7567537
9794	0	-5872.618	-5860.538	-12.07947	1.841184	-0.0957348	1.845819	0.1537049	0.05797011	2.651451
9795	1	-5876.431	-5864.682	-11.74971	1.842455	0.07722661	1.845911	0.04433522	0.1215618	0.3647133
9796	0	-5875.767	-5862.995	-12.77157	1.841184	-0.02553736	1.844086	0.165815	0.1402777	1.182049
9797	1	-5872.543	-5860.658	-11.88497	1.842455	-0.02689852	1.84523	0.1058448	0.07894626	1.340719
9798	0	-5870.453	-5859.142	-11.31086	1.841184	-0.07826559	1.841594	0.09125907	0.01299348	7.023452
9799	1	-5874.274	-5863.295	-10.97871	1.842455	0.0253574	1.845702	0.01410002	0.03945741	0.3573477
9800	0	-5871.768	-5860.432	-11.33619	1.841184	-0.01310346	1.847767	0.05885758	0.04575412	1.286389
9801	1	-5871.164	-5860.095	-11.06906	1.842455	0.0204818	1.843639	0.02367449	0.04415628	0.5361521
9802	0	-5874.732	-5861.174	-13.55775	1.841184	0.4170665	1.855708	0.001264258	0.4183308	0.003022149
9803	1	-5877.036	-5866.095	-10.94088	1.842455	0.027889	1.850901	0.008817341	0.03670634	0.240213
9804	0	-5874.271	-5860.469	-13.80184	1.841184	0.3057889	1.845347	0.07181781	0.3776067	0.1901921
9805	1	-5874.614	-5860.715	-13.89853	1.842455	0.3924546	1.850499	0.03672004	0.4291746	0.08555967
9806	0	-5874.091	-5860.993	-13.09802	1.841184	-0.2772663	1.847905	0.3156694	0.03840304	8.219906
9807	1	-5872.826	-5861.523	-11.30277	1.842455	-0.09490935	1.854975	0.09650684	0.001597485	60.41174
9808	0	-5874.095	-5861.238	-12.85698	1.841184	0.02693263	1.846649	0.1449353	0.1718679	0.8432946
9809	1	-5874.822	-5861.981	-12.84115	1.842455	0.09088425	1.85756	0.1111801	0.2020644	0.5502213
9810	0	-5870.855	-5859.834	-11.02057	1.841184	-0.0563159	1.842266	0.05883673	0.002520833	23.3402
9811	1	-5876.983	-5862.064	-14.91939	1.842455	-0.04326786	1.84735	0.3160135	0.2727457	1.158638
9812	0	-5873.589	-5859.93	-13.65993	1.841184	-0.2359413	1.846728	0.3319772	0.09603589	3.456803
9813	1	-5874.792	-5863.242	-11.55041	1.842455	0.04895399	1.87383	0.03812906	0.08708304	0.4378471
9814	0	-5877.221	-5863.814	-13.4066	1.841184	-0.04978184	1.871432	0.2164581	0.1666763	1.298674
9815	1	-5873.998	-5861.321	-12.67626	1.842455	0.247994	1.849835	0.02454047	0.2725344	0.0900454
9816	0	-5875.345	-5863.056	-12.28923	1.841184	0.1533141	1.864615	0.04124917	0.1945633	0.212009
9817	1	-5871.193	-5860.203	-10.98996	1.842455	0.01292591	1.843534	0.02151914	0.03444505	0.6247383
9818	0	-5876.556	-5861.908	-14.64768	1.841184	-0.2616607	1.860661	0.4071972	0.1455366	2.797903
9819	1	-5876.804	-5861.265	-15.53878	1.842455	-0.1074343	1.847276	0.3870744	0.2796401	1.384188
9820	0	-5874.837	-5863.363	-11.47381	1.841184	-0.01884341	1.863685	0.06843199	0.04958858	1.379995
9821	1	-5877.349	-5865.33	-12.01928	1.842455	0.09169484	1.877177	0.05010591	0.1418008	0.3533543
9822	0	-5876.499	-5860.841	-15.65832	1.841184	0.5583003	1.845106	0.06844108	0.6267414	0.1092015
9823	1	-5874.463	-5860.739	-13.72402	1.842455	0.4398402	1.845072	0.003012478	0.4428527	0.006802438
9824	0	-5879.428	-5867.408	-12.01984	1.841184	-0.2033272	1.842465	0.2056024	0.002275155	90.36852
9825	1	-5874.901	-5862.369	-12.53226	1.842455	-0.245433	1.846698	0.2620525	0.01661953	15.76774
9826	0	-5874.426	-5861.337	-13.08939	1.841184	-0.03086978	1.846718	0.1898705	0.1590007	1.194149
9827	1	-5872.055	-5860.885	-11.16986	1.842455	-0.07149782	1.843097	0.07716444	0.005666622	13.61736
9828	0	-5876.984	-5865.162	-11.82159	1.844856	0.05056413	1.857663	0.06001455	0.1105787	0.5427317
9829	1	-5878.385	-5862.486	-15.89833	1.842455	0.4934759	1.843354	0.1136465	0.6071223	0.1871888
9830	0	-5874.908	-5862.781	-12.1274	1.844856	-0.1798313	1.859855	0.1977509	0.01791957	11.03547
9831	1	-5875.664	-5860.076	-15.58818	1.842455	0.3943381	1.849056	0.1414431	0.5357812	0.2639941
9832	0	-5873.878	-5862.119	-11.75838	1.844856	0.04467612	1.861506	0.05746009	0.1021362	0.562583
9833	1	-5873.777	-5861.657	-12.11976	1.842455	-0.1309218	1.845871	0.1742764	0.04335462	4.019788
9834	0	-5878.389	-5862.722	-15.66744	1.844856	-0.6090932	1.854964	0.6525632	0.04346999	15.01181
9835	1	-5871.395	-5860.332	-11.06244	1.842455	-0.05995703	1.851058	0.06169526	0.001738229	35.49317
9836	0	-5873.998	-5862.767	-11.23109	1.844856	0.05909538	1.854356	0.01382019	0.07291557	0.1895369
9837	1	-5873.93	-5860.945	-12.98479	1.842455	0.04686672	1.847533	0.1434625	0.1903292	0.7537597
9838	0	-5875.185	-5860.222	-14.96357	1.844856	-0.01386493	1.847548	0.3027516	0.2888867	1.047994
9839	1	-5874.703	-5862.711	-11.99196	1.842455	-0.03810248	1.85625	0.1166143	0.07851179	1.485309
9840	0	-5873.737	-5861.365	-12.3717	1.852592	0.2229392	1.854024	0.01483481	0.237774	0.06239038
9841	1	-5876.556	-5864.839	-11.71728	1.842455	0.08414369	1.845634	0.03856683	0.1227105	0.3142911
9842	0	-5878.473	-5862.445	-16.02765	1.852592	-0.6150989	1.865429	0.6765005	0.06140162	11.01763
9843	1	-5871.833	-5859.579	-12.25388	1.840823	0.02489485	1.843705	0.1056703	0.1305651	0.80933
9844	0	-5876.561	-5862.683	-13.87849	1.852592	0.2642242	1.85865	0.0947943	0.3590185	0.2640374
9845	1	-5872.755	-5860.065	-12.68958	1.840823	-0.1103353	1.845879	0.2032821	0.09294689	2.187079
9846	0	-5876.432	-5862.751	-13.68093	1.847797	0.193831	1.873268	0.1136518	0.3074828	0.3696201
9847	1	-5873.115	-5861.278	-11.83733	1.840823	0.05189474	1.862388	0.05946285	0.1113576	0.5339811
9848	0	-5876.08	-5862.059	-14.02014	1.847797	-0.3907475	1.855257	0.4346153	0.04386783	9.907381
9849	1	-5874.814	-5862.928	-11.88571	1.840823	-0.1162015	1.874752	0.1450954	0.02889393	5.021657
9850	0	-5874.337	-5860.814	-13.52323	1.843397	0.3207907	1.857043	0.04447689	0.3652676	0.1217652
9851	1	-5873.694	-5860.786	-12.9076	1.840823	-0.1004464	1.849662	0.2124354	0.1119891	1.89693
9852	0	-5879.895	-5868.344	-11.55137	1.843397	-0.0378856	1.844715	0.08734992	0.04946431	1.765918
9853	1	-5874.533	-5862.071	-12.46241	1.840823	0.02672631	1.85331	0.1171944	0.1439207	0.8142984
9854	0	-5873.501	-5861.579	-11.92172	1.843397	-0.1545364	1.846209	0.172561	0.01802465	9.573614
9855	1	-5872.477	-5859.746	-12.73101	1.840823	-0.1438335	1.842925	0.2235105	0.07967704	2.805206
9856	0	-5872.05	-5860.06	-11.98998	1.843397	0.1124805	1.848037	0.0429734	0.1554539	0.2764382
9857	1	-5872.273	-5860.441	-11.83204	1.840823	-0.0596063	1.847172	0.1179335	0.05832719	2.02193
9858	0	-5878.854	-5863.607	-15.24682	1.843397	0.2187635	1.864869	0.203322	0.4220855	0.4817081
9859	1	-5873.474	-5860.848	-12.62642	1.840823	-0.2040914	1.842293	0.2472526	0.04316117	5.728588
9860	0	-5872.828	-5861.102	-11.72586	1.840869	-0.1579851	1.841883	0.1617064	0.003721363	43.45355
9861	1	-5873.415	-5861.854	-11.56153	1.840823	0.01860385	1.845433	0.05975933	0.07836317	0.7625945
9862	0	-5877.704	-5866.49	-11.21455	1.840869	-0.009171684	1.863197	0.04472082	0.03554913	1.258
9863	1	-5873.446	-5859.113	-14.33312	1.840823	0.4168359	1.844225	0.05294424	0.4697802	0.1127
9864	0	-5872.575	-5860.818	-11.75713	1.840869	-0.1221832	1.843821	0.1450466	0.02286334	6.344068
9865	1	-5875.297	-5860.761	-14.53542	1.840823	-0.4307909	1.854666	0.4885987	0.05780785	8.452117
9866	0	-5874.794	-5863.452	-11.3418	1.840869	-0.01833127	1.886292	0.05356599	0.03523472	1.520262
9867	1	-5872.116	-5860.53	-11.58635	1.840823	-0.08772588	1.853557	0.1133588	0.02563294	4.422388
9868	0	-5872.553	-5858.728	-13.82505	1.840869	0.1904904	1.841068	0.1294064	0.3198968	0.4045255
9869	1	-5875.347	-5862.36	-12.98609	1.840823	-0.1519811	1.858248	0.2424758	0.09049475	2.679446
9870	0	-5872.397	-5860.181	-12.21618	1.844018	0.1812401	1.846008	0.02561021	0.2068503	0.1238104
9871	1	-5872.686	-5859.725	-12.9614	1.840823	0.1965331	1.8443	0.06931103	0.2658441	0.2607206
9872	0	-5876.217	-5863.035	-13.1819	1.844018	-0.1040611	1.864946	0.2294959	0.1254348	1.829603
9873	1	-5874.919	-5860.322	-14.59739	1.840823	0.1777556	1.843741	0.1850401	0.3627957	0.5100395
9874	0	-5872.08	-5860.372	-11.70831	1.844018	0.09477737	1.844677	0.03256607	0.1273434	0.2557342
9875	1	-5872.374	-5860.906	-11.46796	1.840823	-0.08532968	1.844963	0.1054055	0.02007578	5.25038
9876	0	-5872.955	-5860.543	-12.41179	1.840953	-0.02399346	1.846136	0.1402482	0.1162547	1.206387
9877	1	-5876.605	-5860.842	-15.76279	1.840823	0.03992191	1.842774	0.3267046	0.3666265	0.8911101
9878	0	-5875.936	-5860.658	-15.2773	1.840953	-0.07548219	1.854506	0.352546	0.2770638	1.272436
9879	1	-5871.913	-5860.329	-11.58401	1.840823	0.1191598	1.849075	0.01096244	0.1301222	0.08424722
9880	0	-5875.07	-5861.777	-13.29323	1.840953	-0.3793767	1.859032	0.3805265	0.001149724	330.9719
9881	1	-5871.049	-5859.465	-11.58409	1.840823	0.1173012	1.842119	0.01329542	0.1305966	0.1018052
9882	0	-5873.723	-5861.859	-11.86448	1.840953	0.1515076	1.850806	0.01476788	0.1662754	0.08881576
9883	1	-5873.471	-5860.253	-13.21791	1.840823	-0.1128144	1.848862	0.2390717	0.1262573	1.893528
9884	0	-5872.856	-5861.025	-11.83098	1.840953	0.07535341	1.846962	0.05039118	0.1257446	0.4007423
9885	1	-5873.892	-5862.2	-11.69173	1.840823	0.02150818	1.846267	0.06712923	0.0886374	0.7573465
9886	0	-5874.557	-5862.804	-11.75289	1.840953	-0.1178467	1.852325	0.1409263	0.02307956	6.106107
9887	1	-5876.684	-5864.288	-12.39524	1.840823	0.08849952	1.85354	0.08176171	0.1702612	0.4802133
9888	0	-5871.272	-5859.852	-11.41986	1.840953	0.03804209	1.843597	0.04038369	0.07842578	0.5149287
9889	1	-5873.577	-5862.715	-10.86158	1.840823	-0.004955836	1.851063	0.01907372	0.01411788	1.351033
9890	0	-5873.038	-5860.737	-12.30077	1.840953	0.1846884	1.845688	0.03003256	0.2147209	0.1398679
9891	1	-5876.431	-5863.675	-12.75622	1.840823	0.1244843	1.841458	0.0908136	0.2152979	0.4218044
9892	0	-5872.596	-5860.652	-11.94394	1.840953	-0.04887885	1.852408	0.1194297	0.07055083	1.692818
9893	1	-5876.918	-5865.03	-11.88777	1.840823	0.02719073	1.842619	0.07926936	0.1064601	0.7445923
9894	0	-5870.525	-5859.06	-11.46497	1.840953	0.0005458241	1.842864	0.0624513	0.06299712	0.9913357
9895	1	-5874.053	-5862.469	-11.58466	1.840823	0.11291	1.860019	0.0119035	0.1248135	0.0953703
9896	0	-5873.134	-5859.572	-13.56266	1.840953	0.254621	1.842122	0.08150093	0.336122	0.2424743
9897	1	-5882.807	-5869.859	-12.94858	1.840823	0.002545525	1.917472	0.1515204	0.154066	0.9834777
9898	0	-5875.062	-5863.381	-11.68088	1.840953	0.04689518	1.852655	0.05286967	0.09976484	0.5299429
9899	1	-5873.116	-5861.065	-12.05013	1.840823	-0.05326007	1.841936	0.130954	0.07769397	1.685511
9900	0	-5876.121	-5862.355	-13.76592	1.840953	-0.3281656	1.871965	0.383241	0.05507537	6.958482
9901	1	-5875.031	-5860.62	-14.41062	1.840823	0.1183583	1.84585	0.2022464	0.3206047	0.630828
9902	0	-5871.472	-5860.237	-11.23478	1.840953	-0.0572882	1.846949	0.07411312	0.01682492	4.404961
9903	1	-5876.027	-5861.785	-14.24198	1.840823	0.4172339	1.849555	0.0464357	0.4636696	0.1001483
9904	0	-5873.13	-5860.163	-12.96725	1.840953	-0.1861019	1.842236	0.2613309	0.07522895	3.473807
9905	1	-5876.647	-5863.919	-12.72743	1.840823	-0.06815776	1.861518	0.1819177	0.1137599	1.599137
9906	0	-5872.89	-5862.083	-10.8068	1.840953	0.003215394	1.859296	0.008975973	0.01219137	0.7362565
9907	1	-5875.239	-5863.214	-12.0252	1.840823	0.1449564	1.851498	0.02923719	0.1741936	0.1678431
9908	0	-5873.111	-5862.071	-11.03958	1.840953	0.01441739	1.858253	0.0211467	0.03556409	0.5946082
9909	1	-5874.029	-5860.836	-13.19323	1.840823	-0.3243775	1.846819	0.3476277	0.02325019	14.95161
9910	0	-5871.075	-5859.557	-11.51806	1.840953	0.06757684	1.841371	0.03341901	0.1009959	0.3308949
9911	1	-5875.888	-5860.845	-15.04245	1.840823	-0.06117139	1.850677	0.3307176	0.2695462	1.226942
9912	0	-5875.325	-5861.767	-13.55769	1.840953	-0.3703409	1.854477	0.3945579	0.02421702	16.29258
9913	1	-5874.609	-5862.108	-12.50123	1.840823	0.09537621	1.86414	0.08390307	0.1792793	0.4680021
9914	0	-5873.847	-5861.741	-12.10651	1.840953	-0.09599649	1.854445	0.1542153	0.05821877	2.648892
9915	1	-5876.584	-5861.332	-15.25265	1.840823	-0.5789854	1.849711	0.6113424	0.03235702	18.89366
9916	0	-5873.874	-5860.235	-13.63871	1.840953	-0.1723199	1.844002	0.2983571	0.1260372	2.367215
9917	1	-5876.739	-5861.46	-15.27969	1.840823	0.3715331	1.843638	0.1341243	0.5056575	0.2652474
9918	0	-5883.472	-5863.627	-19.84437	1.840953	0.5668609	1.844533	0.3151297	0.8819907	0.3572937
9919	1	-5870.023	-5858.579	-11.44401	1.840823	-0.05687546	1.844821	0.08933511	0.03245965	2.75219
9920	0	-5872.985	-5860.909	-12.07552	1.840953	-0.1916767	1.845197	0.2033452	0.01166855	17.42678
9921	1	-5873.103	-5861.243	-11.85935	1.840823	-0.1804575	1.852834	0.1805288	7.136485e-05	2529.66
9922	0	-5882.411	-5869.537	-12.87415	1.856261	0.1909651	1.92732	0.05240346	0.2433685	0.2153255
9923	1	-5875.48	-5863.875	-11.60574	1.840823	0.03267219	1.853275	0.0541702	0.08684239	0.623776
9924	0	-5877.469	-5865.26	-12.20921	1.856261	-0.196161	1.856338	0.2125484	0.0163874	12.97023
9925	1	-5874.253	-5860.283	-13.96967	1.840823	-0.08764009	1.842008	0.2769151	0.189275	1.463031
9926	0	-5875.654	-5863.088	-12.56614	1.856261	-0.2177052	1.856618	0.2481445	0.0304393	8.15211
9927	1	-5874.481	-5860.819	-13.66171	1.840823	0.3333217	1.84215	0.0500687	0.3833904	0.1305946
9928	0	-5875.656	-5863.288	-12.3682	1.856261	-0.199481	1.866061	0.2232392	0.02375821	9.396294
9929	1	-5871.56	-5859.881	-11.67877	1.840823	0.08569476	1.843978	0.0351992	0.120894	0.2911577
9930	0	-5877.535	-5864.721	-12.8146	1.856261	-0.1015378	1.880536	0.2012554	0.0997176	2.018254
9931	1	-5873.186	-5860.865	-12.32091	1.840823	-0.1915387	1.853214	0.2184139	0.02687517	8.126978
9932	0	-5876.879	-5864.002	-12.8767	1.856261	0.1776022	1.873892	0.06778416	0.2453864	0.2762344
9933	1	-5873.938	-5861.173	-12.76479	1.840823	0.177809	1.853688	0.06361007	0.2414191	0.263484
9934	0	-5875.27	-5862.022	-13.24767	1.856261	-0.2907058	1.861282	0.3310586	0.04035277	8.204111
9935	1	-5876.528	-5861.172	-15.35543	1.840823	-0.07765344	1.846614	0.36	0.2823466	1.275029
9936	0	-5874.155	-5863.184	-10.97069	1.856261	0.01056616	1.861418	0.01708331	0.02764946	0.6178531
9937	1	-5872.704	-5861.532	-11.17204	1.840823	0.02846319	1.858465	0.02392058	0.05238377	0.4566411
9938	0	-5874.335	-5862.203	-12.13237	1.856261	0.1627904	1.867342	0.02484583	0.1876362	0.1324149
9939	1	-5872.09	-5860.479	-11.61031	1.840823	0.07280523	1.862534	0.032988	0.1057932	0.3118158
9940	0	-5876.071	-5862.854	-13.21684	1.856261	0.3142653	1.866471	0.02564944	0.3399148	0.07545845
9941	1	-5873.892	-5859.75	-14.14237	1.840823	0.01300163	1.84123	0.2375626	0.2505642	0.9481106
9942	0	-5875.391	-5863.687	-11.70416	1.856942	0.009439306	1.878383	0.06761962	0.07705892	0.8775054
9943	1	-5874.107	-5861.756	-12.3511	1.840823	0.102003	1.85462	0.07253546	0.1745384	0.4155845
9944	0	-5876.436	-5864.461	-11.97494	1.856942	0.141917	1.865652	0.02404577	0.1659628	0.1448865
9945	1	-5871.815	-5859.305	-12.51046	1.840823	0.006529457	1.845539	0.1322546	0.1387841	0.9529524
9946	0	-5876.125	-5863.089	-13.03564	1.856942	0.03249172	1.858546	0.1519399	0.1844316	0.8238278
9947	1	-5872.54	-5859.891	-12.64924	1.84281	-0.09706507	1.850068	0.1931175	0.09605241	2.010543
9948	0	-5878.216	-5864.638	-13.57845	1.856585	0.3695143	1.862371	0.02365303	0.3931673	0.06016021
9949	1	-5872.574	-5859.333	-13.24096	1.84281	0.1633477	1.844218	0.1043997	0.2677474	0.3899185
9950	0	-5875.678	-5862.378	-13.29994	1.856585	-0.103502	1.860207	0.2378126	0.1343106	1.770617
9951	1	-5875.29	-5862.322	-12.96831	1.84281	0.1467443	1.852453	0.09304221	0.2397865	0.3880211
9952	0	-5876.759	-5863.592	-13.16754	1.864427	0.1640849	1.867664	0.0943948	0.2584797	0.3651923
9953	1	-5872.326	-5860.343	-11.98282	1.84281	0.04284956	1.846475	0.07749986	0.1203494	0.6439571
9954	0	-5879.253	-5864.316	-14.93734	1.864427	0.3456247	1.880627	0.1196353	0.46526	0.2571364
9955	1	-5870.183	-5858.895	-11.28824	1.84281	0.0575005	1.843459	0.02130842	0.07880892	0.2703808
9956	0	-5877.7	-5863.403	-14.29685	1.846558	0.1293553	1.853638	0.1885873	0.3179426	0.5931488
9957	1	-5873.687	-5860.648	-13.039	1.84281	-0.1771817	1.849887	0.2604241	0.08324244	3.128502
9958	0	-5873.806	-5860.401	-13.4043	1.846558	0.1513402	1.847186	0.119955	0.2712953	0.4421567
9959	1	-5873.651	-5862.736	-10.91508	1.84281	-0.01443212	1.845295	0.02927421	0.01484209	1.972378
9960	0	-5876.093	-5862.812	-13.28041	1.846558	0.2175073	1.854485	0.07880742	0.2963147	0.2659585
9961	1	-5872.503	-5860.955	-11.54819	1.84281	-0.1344762	1.852766	0.1348679	0.000391672	344.3389
9962	0	-5873.9	-5861.06	-12.83993	1.843664	-0.02907937	1.848096	0.1717312	0.1426518	1.203849
9963	1	-5871.157	-5859.95	-11.20623	1.84281	0.02002311	1.842922	0.03403195	0.05405506	0.6295794
